"","NEST_NO","SPECIES","DATE","OBS","EGGNO","LENGTH","WIDTH","LINK","WEBTAG","WEIGHT","RADIO","TAGDATE","Year"
"13631","HMW046","SPEI",2004-05-28,"HMW",4,71,44.9,NA,NA,NA,NA,NA,"2004"
"13632","LJV044","SPEI",2004-05-29,"LJV",1,67.8,43,NA,NA,NA,NA,NA,"2004"
"13633","LJV044","SPEI",2004-05-29,"LJV",2,68.2,46.3,NA,NA,NA,NA,NA,"2004"
"13634","LJV044","SPEI",2004-05-29,"LJV",3,67.2,46,NA,NA,NA,NA,NA,"2004"
"13635","LJV044","SPEI",2004-05-29,"LJV",4,66.3,46.9,NA,NA,NA,NA,NA,"2004"
"13636","LJV044","SPEI",2004-05-29,"LJV",5,65.5,46,NA,NA,NA,NA,NA,"2004"
"13637","LJV045","COEI",2004-05-29,"LJV",1,79.4,52.2,NA,NA,NA,NA,NA,"2004"
"13638","LJV045","COEI",2004-05-29,"LJV",2,79.6,52.4,NA,NA,NA,NA,NA,"2004"
"13639","LJV045","COEI",2004-05-29,"LJV",3,78.3,52.2,NA,NA,NA,NA,NA,"2004"
"13640","LJV045","COEI",2004-05-29,"LJV",4,75.3,51.2,NA,NA,NA,NA,NA,"2004"
"13641","HMW028","COEI",2004-05-29,"LJV",10,71.4,47.8,NA,NA,NA,NA,NA,"2004"
"13642","HMW060","COEI",2004-05-29,"LJV",1,74.8,50.4,NA,NA,NA,NA,NA,"2004"
"13643","HMW060","COEI",2004-05-29,"LJV",2,72.9,52.4,NA,NA,NA,NA,NA,"2004"
"13644","HMW060","COEI",2004-05-29,"LJV",3,72.7,51.3,NA,NA,NA,NA,NA,"2004"
"13645","HMW060","COEI",2004-05-29,"LJV",4,75,51.6,NA,NA,NA,NA,NA,"2004"
"13646","HMW060","COEI",2004-05-29,"LJV",5,71.9,51.1,NA,NA,NA,NA,NA,"2004"
"13647","HMW047","COEI",2004-05-28,"HMW",1,73.6,51,NA,NA,NA,NA,NA,"2004"
"13648","HMW047","COEI",2004-05-28,"HMW",2,75.6,51.1,NA,NA,NA,NA,NA,"2004"
"13649","HMW047","COEI",2004-05-28,"HMW",3,75.6,50.6,NA,NA,NA,NA,NA,"2004"
"13650","HMW047","COEI",2004-05-28,"HMW",4,67.3,49.3,NA,NA,NA,NA,NA,"2004"
"13651","HMW048","COEI",2004-05-28,"HMW",1,89.6,51.6,NA,NA,NA,NA,NA,"2004"
"13652","HMW048","COEI",2004-05-28,"HMW",2,77.9,51.3,NA,NA,NA,NA,NA,"2004"
"13653","HMW048","COEI",2004-05-28,"HMW",3,78.9,52.2,NA,NA,NA,NA,NA,"2004"
"13654","HMW048","COEI",2004-05-28,"HMW",4,75,52.1,NA,NA,NA,NA,NA,"2004"
"13655","HMW048","COEI",2004-05-28,"HMW",5,71.2,51,NA,NA,NA,NA,NA,"2004"
"13656","HMW048","COEI",2004-05-28,"HMW",6,76.5,51.1,NA,NA,NA,NA,NA,"2004"
"13657","HMW049","COEI",2004-05-28,"HMW",1,74.3,51.2,NA,NA,NA,NA,NA,"2004"
"13658","HMW049","COEI",2004-05-28,"HMW",2,73.1,51.7,NA,NA,NA,NA,NA,"2004"
"13659","HMW049","COEI",2004-05-28,"HMW",3,75.2,51.3,NA,NA,NA,NA,NA,"2004"
"13660","HMW049","COEI",2004-05-28,"HMW",4,77.1,50.7,NA,NA,NA,NA,NA,"2004"
"13661","HMW049","COEI",2004-05-28,"HMW",5,72.7,50.2,NA,NA,NA,NA,NA,"2004"
"13662","HMW049","COEI",2004-05-28,"HMW",6,71.9,49.9,NA,NA,NA,NA,NA,"2004"
"13663","HMW050","COEI",2004-05-28,"HMW",1,74.3,51.8,NA,NA,NA,NA,NA,"2004"
"13664","HMW050","COEI",2004-05-28,"HMW",2,74.3,50.6,NA,NA,NA,NA,NA,"2004"
"13665","HMW050","COEI",2004-05-28,"HMW",3,75.2,51,NA,NA,NA,NA,NA,"2004"
"13666","HMW050","COEI",2004-05-28,"HMW",4,73.7,51.5,NA,NA,NA,NA,NA,"2004"
"13667","HMW051","COEI",2004-05-28,"HMW",1,79.9,47,NA,NA,NA,NA,NA,"2004"
"13668","HMW051","COEI",2004-05-28,"HMW",2,76.7,47.8,NA,NA,NA,NA,NA,"2004"
"13669","HMW051","COEI",2004-05-28,"HMW",3,76.5,48.5,NA,NA,NA,NA,NA,"2004"
"13670","HMW051","COEI",2004-05-28,"HMW",4,69,46.9,NA,NA,NA,NA,NA,"2004"
"13671","LJV043","RTLO",2004-05-28,"HMW",1,76.9,47.2,NA,NA,NA,NA,NA,"2004"
"13672","LJV043","RTLO",2004-05-28,"HMW",2,76.3,49.6,NA,NA,NA,NA,NA,"2004"
"13673","HMW054","COEI",2004-05-28,"HMW",1,78.1,49.2,NA,NA,NA,NA,NA,"2004"
"13674","HMW054","COEI",2004-05-28,"HMW",2,76.1,5.2,NA,NA,NA,NA,NA,"2004"
"13675","HMW054","COEI",2004-05-28,"HMW",3,73.2,49,NA,NA,NA,NA,NA,"2004"
"13676","HMW054","COEI",2004-05-28,"HMW",4,75.4,59.4,NA,NA,NA,NA,NA,"2004"
"13677","HMW054","COEI",2004-05-28,"HMW",5,73.4,49.2,NA,NA,NA,NA,NA,"2004"
"13678","HMW032","COEI",2004-05-29,"TJO",6,71.2,46.3,NA,NA,NA,NA,NA,"2004"
"13679","HMW033","COEI",2004-05-29,"TJO",1,80.4,53,NA,NA,NA,NA,NA,"2004"
"13680","HMW033","COEI",2004-05-29,"TJO",2,79.3,52.5,NA,NA,NA,NA,NA,"2004"
"13681","LJV035","COEI",2004-05-28,"LJV",1,72,49,NA,NA,NA,NA,NA,"2004"
"13682","LJV035","COEI",2004-05-28,"LJV",2,76,49.4,NA,NA,NA,NA,NA,"2004"
"13683","LJV035","COEI",2004-05-28,"LJV",3,73.9,48.8,NA,NA,NA,NA,NA,"2004"
"13684","LJV035","COEI",2004-05-28,"LJV",4,73,49.4,NA,NA,NA,NA,NA,"2004"
"13685","LJV035","COEI",2004-05-28,"LJV",5,70.3,48.4,NA,NA,NA,NA,NA,"2004"
"13686","LJV035","COEI",2004-05-28,"LJV",6,74,50.5,NA,NA,NA,NA,NA,"2004"
"13687","LJV036","COEI",2004-05-28,"LJV",1,80.5,50.5,NA,NA,NA,NA,NA,"2004"
"13688","LJV036","COEI",2004-05-28,"LJV",2,79.4,50.3,NA,NA,NA,NA,NA,"2004"
"13689","LJV036","COEI",2004-05-28,"LJV",3,75.3,50.8,NA,NA,NA,NA,NA,"2004"
"13690","LJV036","COEI",2004-05-28,"LJV",4,71.7,50.5,NA,NA,NA,NA,NA,"2004"
"13691","LJV037","COEI",2004-05-28,"LJV",1,77,51.6,NA,NA,NA,NA,NA,"2004"
"13692","LJV037","COEI",2004-05-28,"LJV",2,73.8,50.5,NA,NA,NA,NA,NA,"2004"
"13693","LJV037","COEI",2004-05-28,"LJV",3,74.6,50.1,NA,NA,NA,NA,NA,"2004"
"13694","LJV037","COEI",2004-05-28,"LJV",4,71.3,48.6,NA,NA,NA,NA,NA,"2004"
"13695","LJV037","COEI",2004-05-28,"LJV",5,75.3,51.1,NA,NA,NA,NA,NA,"2004"
"13696","HMW039","COEI",2004-05-28,"LJV",1,74.1,50.4,NA,NA,NA,NA,NA,"2004"
"13697","HMW039","COEI",2004-05-28,"LJV",2,73.6,51.7,NA,NA,NA,NA,NA,"2004"
"13698","HMW039","COEI",2004-05-28,"LJV",3,72.2,51.5,NA,NA,NA,NA,NA,"2004"
"13699","HMW039","COEI",2004-05-28,"LJV",4,70.8,51.5,NA,NA,NA,NA,NA,"2004"
"13700","HMW039","COEI",2004-05-28,"LJV",5,73.7,50.4,NA,NA,NA,NA,NA,"2004"
"13701","LJV040","COEI",2004-05-28,"LJV",1,76.8,48.9,NA,NA,NA,NA,NA,"2004"
"13702","LJV040","COEI",2004-05-28,"LJV",2,74,50.5,NA,NA,NA,NA,NA,"2004"
"13703","LJV040","COEI",2004-05-28,"LJV",3,71.9,50,NA,NA,NA,NA,NA,"2004"
"13704","LJV040","COEI",2004-05-28,"LJV",4,70,51.8,NA,NA,NA,NA,NA,"2004"
"13705","LJV040","COEI",2004-05-28,"LJV",5,74.1,49.1,NA,NA,NA,NA,NA,"2004"
"13706","LJV041","COEI",2004-05-28,"LJV",1,81.7,48.7,NA,NA,NA,NA,NA,"2004"
"13707","LJV041","COEI",2004-05-28,"LJV",2,75.1,50.8,NA,NA,NA,NA,NA,"2004"
"13708","LJV041","COEI",2004-05-28,"LJV",3,74.8,48.7,NA,NA,NA,NA,NA,"2004"
"13709","LJV041","COEI",2004-05-28,"LJV",4,75.8,50.6,NA,NA,NA,NA,NA,"2004"
"13710","LJV042","RTLO",2004-05-28,"LJV",1,74,45.1,NA,NA,NA,NA,NA,"2004"
"13711","TJO029","COEI",2004-05-28,"TJO",1,71.2,50.2,NA,NA,NA,NA,NA,"2004"
"13712","TJO029","COEI",2004-05-28,"TJO",2,83.1,51.4,NA,NA,NA,NA,NA,"2004"
"13713","TJO030","PALO",2004-05-28,"TJO",1,72.8,44.1,NA,NA,NA,NA,NA,"2004"
"13714","TJO030","PALO",2004-05-28,"TJO",2,71.2,44.2,NA,NA,NA,NA,NA,"2004"
"13715","TJO031","SPEI",2004-05-28,"TJO",1,67.5,45.6,NA,NA,NA,NA,NA,"2004"
"13716","TJO031","SPEI",2004-05-28,"TJO",2,71.4,44.5,NA,NA,NA,NA,NA,"2004"
"13717","TJO031","SPEI",2004-05-28,"TJO",3,70.8,46,NA,NA,NA,NA,NA,"2004"
"13718","TJO031","SPEI",2004-05-28,"TJO",4,68,46.2,NA,NA,NA,NA,NA,"2004"
"13719","TJO032","SPEI",2004-05-28,"TJO",1,72.8,43.8,NA,NA,NA,NA,NA,"2004"
"13720","TJO032","SPEI",2004-05-28,"TJO",2,67,44.9,NA,NA,NA,NA,NA,"2004"
"13721","TJO032","SPEI",2004-05-28,"TJO",0,0,0,NA,NA,NA,NA,NA,"2004"
"13722","TJO032","SPEI",2004-05-28,"TJO",0,0,0,NA,NA,NA,NA,NA,"2004"
"13723","TJO033","SPEI",2004-05-28,"TJO",1,68.4,43.8,NA,NA,NA,NA,NA,"2004"
"13724","TJO033","SPEI",2004-05-28,"TJO",2,65.9,44.3,NA,NA,NA,NA,NA,"2004"
"13725","TJO033","SPEI",2004-05-28,"TJO",3,65.7,44.6,NA,NA,NA,NA,NA,"2004"
"13726","TJO033","SPEI",2004-05-28,"TJO",4,68.5,44.9,NA,NA,NA,NA,NA,"2004"
"13727","TJO034","SPEI",2004-05-28,"TJO",1,68.8,43.9,NA,NA,NA,NA,NA,"2004"
"13728","TJO034","SPEI",2004-05-28,"TJO",2,69.6,45.7,NA,NA,NA,NA,NA,"2004"
"13729","TJO034","SPEI",2004-05-28,"TJO",3,70,45.9,NA,NA,NA,NA,NA,"2004"
"13730","TJO034","SPEI",2004-05-28,"TJO",4,67.5,45.5,NA,NA,NA,NA,NA,"2004"
"13731","TJO034","SPEI",2004-05-28,"TJO",5,67.7,45.2,NA,NA,NA,NA,NA,"2004"
"13732","TJO034","SPEI",2004-05-28,"TJO",6,69.9,44.9,NA,NA,NA,NA,NA,"2004"
"13733","TJO035","SPEI",2004-05-28,"TJO",1,69,44.2,NA,NA,NA,NA,NA,"2004"
"13734","TJO035","SPEI",2004-05-28,"TJO",2,67.8,45,NA,NA,NA,NA,NA,"2004"
"13735","TJO035","SPEI",2004-05-28,"TJO",3,68.4,49.7,NA,NA,NA,NA,NA,"2004"
"13736","TJO035","SPEI",2004-05-28,"TJO",4,66.3,49.2,NA,NA,NA,NA,NA,"2004"
"13737","TJO035","SPEI",2004-05-28,"TJO",5,67,45,NA,NA,NA,NA,NA,"2004"
"13738","TJO036","COEI",2004-05-28,"TJO",1,61.9,49,NA,NA,NA,NA,NA,"2004"
"13739","TJO036","COEI",2004-05-28,"TJO",2,73.3,47.8,NA,NA,NA,NA,NA,"2004"
"13740","TJO036","COEI",2004-05-28,"TJO",3,74.9,48.1,NA,NA,NA,NA,NA,"2004"
"13741","TJO036","COEI",2004-05-28,"TJO",4,70.5,48.8,NA,NA,NA,NA,NA,"2004"
"13742","TJO036","COEI",2004-05-28,"TJO",5,68.9,47.1,NA,NA,NA,NA,NA,"2004"
"13743","TJO036","COEI",2004-05-28,"TJO",6,72.5,48.7,NA,NA,NA,NA,NA,"2004"
"13744","TJO037","PALO",2004-05-28,"TJO",1,72.9,49.3,NA,NA,NA,NA,NA,"2004"
"13745","TJO037","PALO",2004-05-28,"TJO",2,75.5,46.7,NA,NA,NA,NA,NA,"2004"
"13746","TJO038","SPEI",2004-05-28,"TJO",1,67.5,44.1,NA,NA,NA,NA,NA,"2004"
"13747","TJO038","SPEI",2004-05-28,"TJO",2,68.9,44.1,NA,NA,NA,NA,NA,"2004"
"13748","TJO038","SPEI",2004-05-28,"TJO",3,66.6,44.5,NA,NA,NA,NA,NA,"2004"
"13749","TJO038","SPEI",2004-05-28,"TJO",4,64.4,44.5,NA,NA,NA,NA,NA,"2004"
"13750","TJO038","SPEI",2004-05-28,"TJO",5,63.3,43.4,NA,NA,NA,NA,NA,"2004"
"13751","TJO040","SPEI",2004-05-28,"TJO",1,67.2,43.5,NA,NA,NA,NA,NA,"2004"
"13752","TJO039","SPEI",2004-05-28,"TJO",1,64.8,44.5,NA,NA,NA,NA,NA,"2004"
"13753","TJO039","SPEI",2004-05-28,"TJO",2,61.9,44.2,NA,NA,NA,NA,NA,"2004"
"13754","TJO039","SPEI",2004-05-28,"TJO",3,62.2,44.9,NA,NA,NA,NA,NA,"2004"
"13755","TJO039","SPEI",2004-05-28,"TJO",4,64.2,45.2,NA,NA,NA,NA,NA,"2004"
"13756","TJO039","SPEI",2004-05-28,"TJO",5,64.3,44.7,NA,NA,NA,NA,NA,"2004"
"13757","TJO039","SPEI",2004-05-28,"TJO",6,62.1,45,NA,NA,NA,NA,NA,"2004"
"13758","TJO041","PALO",2004-05-29,"TJO",1,80.6,47.4,NA,NA,NA,NA,NA,"2004"
"13759","TJO041","PALO",2004-05-29,"TJO",2,80.5,47.5,NA,NA,NA,NA,NA,"2004"
"13760","TJO042","SPEI",2004-05-29,"TJO",1,61.2,44.5,NA,NA,NA,NA,NA,"2004"
"13761","TJO042","SPEI",2004-05-29,"TJO",2,70.1,46,NA,NA,NA,NA,NA,"2004"
"13762","TJO042","SPEI",2004-05-29,"TJO",3,70.6,45.5,NA,NA,NA,NA,NA,"2004"
"13763","TJO042","SPEI",2004-05-29,"TJO",4,68.9,46.2,NA,NA,NA,NA,NA,"2004"
"13764","TJO042","SPEI",2004-05-29,"TJO",5,69.2,46.4,NA,NA,NA,NA,NA,"2004"
"13765","TJO043","COEI",2004-05-29,"TJO",1,71.1,50.1,NA,NA,NA,NA,NA,"2004"
"13766","TJO043","COEI",2004-05-29,"TJO",2,71,52.7,NA,NA,NA,NA,NA,"2004"
"13767","TJO043","COEI",2004-05-29,"TJO",3,74,51.9,NA,NA,NA,NA,NA,"2004"
"13768","TJO043","COEI",2004-05-29,"TJO",4,71.4,51.1,NA,NA,NA,NA,NA,"2004"
"13769","TJO043","COEI",2004-05-29,"TJO",5,72,52.2,NA,NA,NA,NA,NA,"2004"
"13770","TJO043","COEI",2004-05-29,"TJO",6,70.2,51.1,NA,NA,NA,NA,NA,"2004"
"13771","TJO044","RTLO",2004-05-29,"TJO",1,79,47.7,NA,NA,NA,NA,NA,"2004"
"13772","TJO045","SPEI",2004-05-29,"TJO",1,68.8,45.7,NA,NA,NA,NA,NA,"2004"
"13773","TJO045","SPEI",2004-05-29,"TJO",2,65.2,45.7,NA,NA,NA,NA,NA,"2004"
"13774","TJO045","SPEI",2004-05-29,"TJO",3,69.5,47.3,NA,NA,NA,NA,NA,"2004"
"13775","TJO045","SPEI",2004-05-29,"TJO",4,67.5,45.6,NA,NA,NA,NA,NA,"2004"
"13776","TJO045","SPEI",2004-05-29,"TJO",5,64.7,45.3,NA,NA,NA,NA,NA,"2004"
"13777","TJO046","SPEI",2004-05-29,"TJO",1,72.4,45.9,NA,NA,NA,NA,NA,"2004"
"13778","TJO046","SPEI",2004-05-29,"TJO",2,72.2,46,NA,NA,NA,NA,NA,"2004"
"13779","TJO046","SPEI",2004-05-29,"TJO",3,68.9,46.3,NA,NA,NA,NA,NA,"2004"
"13780","TJO046","SPEI",2004-05-29,"TJO",4,71.2,45.8,NA,NA,NA,NA,NA,"2004"
"13781","TJO046","SPEI",2004-05-29,"TJO",5,70.2,46.1,NA,NA,NA,NA,NA,"2004"
"13782","TJO046","SPEI",2004-05-29,"TJO",6,68.6,46.8,NA,NA,NA,NA,NA,"2004"
"13783","TJO047","PALO",2004-05-29,"TJO",1,75.9,49.2,NA,NA,NA,NA,NA,"2004"
"13784","MLW004","SPEI",2004-05-26,"MLW",1,68.5,47,NA,NA,NA,NA,NA,"2004"
"13785","MLW004","SPEI",2004-05-26,"MLW",2,66.7,44.5,NA,NA,NA,NA,NA,"2004"
"13786","MLW004","SPEI",2004-05-26,"MLW",3,69.8,46.5,NA,NA,NA,NA,NA,"2004"
"13787","MLW004","SPEI",2004-05-26,"MLW",4,64.7,45,NA,NA,NA,NA,NA,"2004"
"13788","MLW004","SPEI",2004-05-26,"MLW",5,70.4,47,NA,NA,NA,NA,NA,"2004"
"13789","MLW004","SPEI",2004-05-26,"MLW",6,68.5,45.6,NA,NA,NA,NA,NA,"2004"
"13790","MLW005","RTLO",2004-05-26,"MLW",1,69.8,45.6,NA,NA,NA,NA,NA,"2004"
"13791","MLW006","SPEI",2004-05-26,"MLW",1,63.9,43.6,NA,NA,NA,NA,NA,"2004"
"13792","MLW006","SPEI",2004-05-26,"MLW",2,64.4,45.6,NA,NA,NA,NA,NA,"2004"
"13793","MLW006","SPEI",2004-05-26,"MLW",3,65.1,46.1,NA,NA,NA,NA,NA,"2004"
"13794","MLW006","SPEI",2004-05-26,"MLW",4,63.6,45.3,NA,NA,NA,NA,NA,"2004"
"13795","MLW006","SPEI",2004-05-26,"MLW",5,65.1,45.7,NA,NA,NA,NA,NA,"2004"
"13796","MLW007","NOPI",2004-05-26,"MLW",1,55.2,37.7,NA,NA,NA,NA,NA,"2004"
"13797","MLW007","NOPI",2004-05-26,"MLW",2,53.6,38.6,NA,NA,NA,NA,NA,"2004"
"13798","MLW007","NOPI",2004-05-26,"MLW",3,52.7,38.2,NA,NA,NA,NA,NA,"2004"
"13799","MLW007","NOPI",2004-05-26,"MLW",4,53.6,37.8,NA,NA,NA,NA,NA,"2004"
"13800","MLW007","NOPI",2004-05-26,"MLW",5,53.1,38.2,NA,NA,NA,NA,NA,"2004"
"13801","MLW007","NOPI",2004-05-26,"MLW",6,53.5,38.3,NA,NA,NA,NA,NA,"2004"
"13802","MLW007","NOPI",2004-05-26,"MLW",7,54.4,37.9,NA,NA,NA,NA,NA,"2004"
"13803","MLW007","NOPI",2004-05-26,"MLW",8,53,38,NA,NA,NA,NA,NA,"2004"
"13804","MLW007","NOPI",2004-05-26,"MLW",9,54.5,37.8,NA,NA,NA,NA,NA,"2004"
"13805","MLW008","PALO",2004-05-26,"MLW",1,82.5,50.2,NA,NA,NA,NA,NA,"2004"
"13806","MLW008","PALO",2004-05-26,"MLW",2,80,49.7,NA,NA,NA,NA,NA,"2004"
"13807","MLW009","SPEI",2004-05-26,"MLW",1,67.5,46.7,NA,NA,NA,NA,NA,"2004"
"13808","MLW009","SPEI",2004-05-26,"MLW",2,68.3,47.5,NA,NA,NA,NA,NA,"2004"
"13809","MLW009","SPEI",2004-05-26,"MLW",3,66.6,44.9,NA,NA,NA,NA,NA,"2004"
"13810","MLW009","SPEI",2004-05-26,"MLW",4,67.2,47.4,NA,NA,NA,NA,NA,"2004"
"13811","MLW009","SPEI",2004-05-26,"MLW",5,69.1,46.3,NA,NA,NA,NA,NA,"2004"
"13812","MLW010","RTLO",2004-05-26,"MLW",1,68.8,46.3,NA,NA,NA,NA,NA,"2004"
"13813","MLW010","RTLO",2004-05-26,"MLW",2,70.6,45.8,NA,NA,NA,NA,NA,"2004"
"13814","MLW011","RTLO",2004-05-26,"MLW",1,74.6,44.4,NA,NA,NA,NA,NA,"2004"
"13815","MLW011","RTLO",2004-05-26,"MLW",2,73.4,43.8,NA,NA,NA,NA,NA,"2004"
"13816","MLW012","COEI",2004-05-26,"MLW",1,75.3,52,NA,NA,NA,NA,NA,"2004"
"13817","MLW012","COEI",2004-05-26,"MLW",2,73.5,48.1,NA,NA,NA,NA,NA,"2004"
"13818","MLW012","COEI",2004-05-26,"MLW",3,75.4,50.3,NA,NA,NA,NA,NA,"2004"
"13819","MLW012","COEI",2004-05-26,"MLW",4,69.8,49.3,NA,NA,NA,NA,NA,"2004"
"13820","MLW012","COEI",2004-05-26,"MLW",5,70.9,48.6,NA,NA,NA,NA,NA,"2004"
"13821","MLW012","COEI",2004-05-26,"MLW",6,73.2,50.5,NA,NA,NA,NA,NA,"2004"
"13822","MLW013","COEI",2004-05-27,"MLW",1,75.3,49.4,"Y",2910,0,0,2004-06-10,"2004"
"13823","MLW013","COEI",2004-05-27,"MLW",2,76,50.8,"Y",2980,0,0,2004-06-10,"2004"
"13824","MLW013","COEI",2004-05-27,"MLW",3,74.6,51,"Y",2907,0,0,2004-06-10,"2004"
"13825","MLW013","COEI",2004-05-27,"MLW",4,77.6,50.5,"Y",2942,0,0,2004-06-10,"2004"
"13826","MLW013","COEI",2004-05-27,"MLW",5,70.1,49.4,"Y",2976,0,0,2004-06-10,"2004"
"13827","MLW013","COEI",2004-05-27,"MLW",6,77.5,51.2,"Y",0,0,0,2004-06-10,"2004"
"13828","MLW014","SPEI",2004-05-27,"MLW",1,63,43.7,NA,NA,NA,NA,NA,"2004"
"13829","MLW014","SPEI",2004-05-27,"MLW",2,69.5,43.5,NA,NA,NA,NA,NA,"2004"
"13830","MLW014","SPEI",2004-05-27,"MLW",3,69,43.4,NA,NA,NA,NA,NA,"2004"
"13831","MLW014","SPEI",2004-05-27,"MLW",4,67.5,44.3,NA,NA,NA,NA,NA,"2004"
"13832","MLW014","SPEI",2004-05-27,"MLW",5,65,43.1,NA,NA,NA,NA,NA,"2004"
"13833","MLW015","SPEI",2004-05-27,"MLW",1,69.5,46,NA,NA,NA,NA,NA,"2004"
"13834","MLW015","SPEI",2004-05-27,"MLW",2,68.3,45.4,NA,NA,NA,NA,NA,"2004"
"13835","MLW015","SPEI",2004-05-27,"MLW",3,67.8,46,NA,NA,NA,NA,NA,"2004"
"13836","MLW015","SPEI",2004-05-27,"MLW",4,67.6,45.7,NA,NA,NA,NA,NA,"2004"
"13837","MLW015","SPEI",2004-05-27,"MLW",5,68.7,45.8,NA,NA,NA,NA,NA,"2004"
"13838","MLW016","NONE",2004-05-27,"MLW",1,77.9,48.5,NA,NA,NA,NA,NA,"2004"
"13839","MLW017","SPEI",2004-05-27,"MLW",1,68.2,46.2,NA,NA,NA,NA,NA,"2004"
"13840","MLW017","SPEI",2004-05-27,"MLW",2,70.7,44.1,NA,NA,NA,NA,NA,"2004"
"13841","MLW017","SPEI",2004-05-27,"MLW",3,70,45.1,NA,NA,NA,NA,NA,"2004"
"13842","MLW017","SPEI",2004-05-27,"MLW",4,64,45.2,NA,NA,NA,NA,NA,"2004"
"13843","MLW017","SPEI",2004-05-27,"MLW",5,69.4,45.9,NA,NA,NA,NA,NA,"2004"
"13844","MLW018","SPEI",2004-05-27,"MLW",1,69,46.1,NA,NA,NA,NA,NA,"2004"
"13845","MLW018","SPEI",2004-05-27,"MLW",2,69.4,46.5,NA,NA,NA,NA,NA,"2004"
"13846","MLW018","SPEI",2004-05-27,"MLW",3,68.5,45.7,NA,NA,NA,NA,NA,"2004"
"13847","MLW019","SPEI",2004-05-28,"MLW",1,71.6,45.9,NA,NA,NA,NA,NA,"2004"
"13848","MLW019","SPEI",2004-05-28,"MLW",2,71,46.1,NA,NA,NA,NA,NA,"2004"
"13849","MLW019","SPEI",2004-05-28,"MLW",3,71.7,46,NA,NA,NA,NA,NA,"2004"
"13850","MLW019","SPEI",2004-05-28,"MLW",4,72.7,45.8,NA,NA,NA,NA,NA,"2004"
"13851","BNS024","SPEI",2004-05-29,"BNS",1,71.6,45.6,NA,NA,NA,NA,NA,"2004"
"13852","BNS024","SPEI",2004-05-29,"BNS",2,72,44.8,NA,NA,NA,NA,NA,"2004"
"13853","BNS024","SPEI",2004-05-29,"BNS",3,73.1,45.7,NA,NA,NA,NA,NA,"2004"
"13854","BNS024","SPEI",2004-05-29,"BNS",4,69,44.1,NA,NA,NA,NA,NA,"2004"
"13855","BNS024","SPEI",2004-05-29,"BNS",5,70.3,46.1,NA,NA,NA,NA,NA,"2004"
"13856","BNS025","SPEI",2004-05-29,"BNS",1,65.9,44.8,NA,NA,NA,NA,NA,"2004"
"13857","BNS025","SPEI",2004-05-29,"BNS",2,68.4,45.6,NA,NA,NA,NA,NA,"2004"
"13858","BNS025","SPEI",2004-05-29,"BNS",3,67.5,44.9,NA,NA,NA,NA,NA,"2004"
"13859","BNS026","SPEI",2004-05-29,"BNS",1,68.8,46.4,NA,NA,NA,NA,NA,"2004"
"13860","BNS026","SPEI",2004-05-29,"BNS",2,65.8,45.7,NA,NA,NA,NA,NA,"2004"
"13861","BNS026","SPEI",2004-05-29,"BNS",3,67.8,46.4,NA,NA,NA,NA,NA,"2004"
"13862","BNS026","SPEI",2004-05-29,"BNS",4,66.6,46.4,NA,NA,NA,NA,NA,"2004"
"13863","BNS027","COEI",2004-05-29,"BNS",1,69.3,47.8,NA,NA,NA,NA,NA,"2004"
"13864","BNS027","COEI",2004-05-29,"BNS",2,71.1,46.9,NA,NA,NA,NA,NA,"2004"
"13865","BNS027","COEI",2004-05-29,"BNS",3,71.4,48,NA,NA,NA,NA,NA,"2004"
"13866","BNS027","COEI",2004-05-29,"BNS",4,69.3,47.7,NA,NA,NA,NA,NA,"2004"
"13867","BNS027","COEI",2004-05-29,"BNS",5,72,47.4,NA,NA,NA,NA,NA,"2004"
"13868","BNS028","COEI",2004-05-29,"BNS",1,70.3,47.9,NA,NA,NA,NA,NA,"2004"
"13869","BNS029","COEI",2004-05-29,"BNS",1,75.4,51,NA,NA,NA,NA,NA,"2004"
"13870","BNS029","COEI",2004-05-29,"BNS",2,77.9,50.8,NA,NA,NA,NA,NA,"2004"
"13871","BNS029","COEI",2004-05-29,"BNS",3,73.5,51.1,NA,NA,NA,NA,NA,"2004"
"13872","BNS029","COEI",2004-05-29,"BNS",4,75.3,50.4,NA,NA,NA,NA,NA,"2004"
"13873","BNS029","COEI",2004-05-29,"BNS",5,75.8,50.2,NA,NA,NA,NA,NA,"2004"
"13874","BNS030","SPEI",2004-05-29,"BNS",1,66.5,45.2,NA,NA,NA,NA,NA,"2004"
"13875","BNS030","SPEI",2004-05-29,"BNS",2,64.4,45.5,NA,NA,NA,NA,NA,"2004"
"13876","BNS030","SPEI",2004-05-29,"BNS",3,67.5,46.2,NA,NA,NA,NA,NA,"2004"
"13877","BNS030","SPEI",2004-05-29,"BNS",4,68,45.2,NA,NA,NA,NA,NA,"2004"
"13878","BNS030","SPEI",2004-05-29,"BNS",5,67.4,43.8,NA,NA,NA,NA,NA,"2004"
"13879","LJV015","SPEI",2004-05-29,"BNS",5,67.9,44.7,NA,NA,NA,NA,NA,"2004"
"13880","MLW020","SPEI",2004-05-28,"MLW",1,70.9,46.7,NA,NA,NA,NA,NA,"2004"
"13881","MLW020","SPEI",2004-05-28,"MLW",2,70.5,45.7,NA,NA,NA,NA,NA,"2004"
"13882","MLW020","SPEI",2004-05-28,"MLW",3,70,46.2,NA,NA,NA,NA,NA,"2004"
